# Reseau de metro long créé par le script python (généré par IA)
# Format :
# STATION;id;nom
# EDGE;id_depart;id_arrivee;temps_en_minutes
EDGE;54;937;0
EDGE;73;278;
EDGE;118;886;7min
EDGE;840;86;6
EDGE;101;32;8
EDGE;467;99999;10
EDGE;999;424;2.5
EDGE;658;40;-5
EDGE;528;865;4
EDGE;613;990;7
LINK;132;624;4
EDGE;132;212;3
EDGE;774;624;7
EDGE;991;588;4
EDGE;131;778;7
EDGE;303;625;2
EDGE;638;899;4
EDGE;976;878;3
EDGE;58;440;2.5
EDGE;947;195;5
EDGE;481B;970;4
EDGE;123B;415;2
EDGE;347;537;9
EDGE;954;722;1
EDGE;764B;99999;10
EDGE;773;195;9
EDGE;719;653;6
EDGE;278;335;5
EDGE;75B;819;7
EDGE;503;242;5
EDGE;93;414;2
EDGE;946;946;1
EDGE;692;706;5
EDGE;524;657;8
EDGE;627;825;8
EDGE;753;903;4
EDGE;701;93;10
EDGE;382;98;9
EDGE;27;884;1
EDGE;277;319;5
EDGE;574;171;4
EDGE;311;213;5
EDGE;994;602;10
EDGE;douze;treize;5
EDGE;634;58;4
EDGE;602;721;8
EDGE;29;893;2
EDGE;927;818;1
EDGE;432;406;2
EDGE;969;245;1
EDGE;650;35;1
EDGE;299;462;10
EDGE;183;650;2
EDGE;798;46;10
EDGE;314;672;7
EDGE;618;963;8
EDGE;douze;treize;9
EDGE|185|455|9
EDGE;148;877;10
EDGE;468;339;4
EDGE;49;810;3
EDGE;55;558;9
EDGE;580;745;8
EDGE;778;964;2
EDGE;789;252;6
EDGE;105;624;2
EDGE;887;705;3
EDGE;736;116;2.5
EDGE;806;332;9
EDGE;8;501;7
EDGE;364;142;3
EDGE;893;194;1
EDGE;631;221;0
EDGE;863;366;1
EDGE;377;549;2.5
EDGE;406;430;2
EDGE;494;599;6
EDGE;596;434;3
EDGE;882;724;10
EDGE;78;303;7
EDGE;969;214;3
EDGE;douze;treize;8
EDGE;80;229;3
EDGE;522;493;0
EDGE;638;461;5
EDGE;439;720;7
EDGE;41;461;-5
EDGE;997;238;3
EDGE;678;459;6
EDGE;666;231;5
EDGE;196;588;-5
EDGE;878;682;2.5
EDGE;359;520;7
EDGE;941;941;1
EDGE;967;160;3
EDGE;271;547;10
EDGE;626;341;5
EDGE;478;734;6
EDGE;842;715;2.5
EDGE;173;622;9;Ligne14
EDGE;956;35;2
EDGE;360;172;2.5
EDGE;204;354;8
EDGE;524;831;3
EDGE;532;696;8
EDGE;444;475;6
EDGE;849;596;3
EDGE;719;665;9
EDGE;502B;412;9
EDGE;380;246;10
EDGE;233;484;1
EDGE;506;121;7
EDGE;249;232;10
LINK;181;979;7
EDGE;73;447;9
EDGE;457;208;7
EDGE;417;59;2;Ligne14
EDGE;847;61;4
EDGE;464;282;7
EDGE;160;983B;9
EDGE;851;749;5
EDGE;792;99999;10
EDGE;695;33;4
EDGE;393;731;8
EDGE;229;52;10min
EDGE;809;382;2
EDGE;232;447;5;Ligne14
EDGE;766;743;9
EDGE;225;853;4
EDGE;343;111;1
EDGE;100B;766;7
EDGE;837;851;7
EDGE;641;501;8
EDGE;7;904;8
EDGE;839;860;2.5
EDGE;50;866;2.5
EDGE;466;467;5
EDGE;douze;treize;8
EDGE;810;220;10
EDGE;381;353;4
EDGE;12;775;8
EDGE;666;467;2.5
EDGE;355;103;2.5
EDGE;422;422;1
EDGE;306;528;9
EDGE;779;460;9
EDGE;271;89;6
EDGE;926;17;6
EDGE;644;661;6
EDGE;760;869;9
EDGE;499;908;2
EDGE;58;907;3
EDGE;503;890;10
EDGE;324;320;0
EDGE;618;914;6
EDGE;777;613;7
EDGE|461|15|7
EDGE;702;973;8
EDGE;724;689;5
EDGE;205;727;2.5
EDGE;131;75B;-5
EDGE;88;0;5
EDGE;74B;798;1
EDGE;720;650;1
EDGE;485;90;10
EDGE;261;12;8
EDGE;44;854;3
EDGE;329;180;3
EDGE;337;148;2
EDGE;727;686;4
EDGE;617;886;7
EDGE;440;555;5
EDGE;308;969;6
EDGE;225;930;8
EDGE;385;233;2.5
EDGE;753;540;7
EDGE;146;65;1
EDGE;519;183;6
EDGE;733;607;2
EDGE;678;995;7
EDGE;douze;treize;10
EDGE;796;407;2
EDGE;77;152;3
EDGE;968;846;8
EDGE;947;215;5
EDGE;928;280;3
EDGE;996;622;5
EDGE;234;608;8
EDGE;douze;treize;5
EDGE;452;393;10
EDGE;883;893;2.5
EDGE;269;470;3
EDGE;43;824;7;Ligne14
EDGE;132;403;10
EDGE;191;0;6
EDGE;316;222;10
EDGE;179;17;10
EDGE;326;933;2
EDGE;785;574;7
EDGE|883|458|9
EDGE;141;69;8
EDGE;400;284;4
EDGE;402;807;5
EDGE;603;202;2
EDGE|106|103|10
EDGE;423;160;7
EDGE;50;460;5
EDGE;275;619;1
EDGE;680;766;6
EDGE;77;130;5
EDGE;667;150;7;Ligne14
EDGE;48;306;3
EDGE;609;83;1min
EDGE;498;99999;10
EDGE;417;582;6
EDGE;885;548;8
EDGE;828;113;10
EDGE;255;400;4
EDGE;596;98;-5
EDGE;70;565;7
EDGE;561;177;2.5
EDGE;489;469;5
EDGE;55;296;4
EDGE;528;561;7
EDGE;917;415;3
EDGE;19;40;9
EDGE;67;231;2
EDGE;douze;treize;5
EDGE;225;700;5
EDGE;498;904;1
EDGE;482;287;9;Ligne14
EDGE;915;791;1
EDGE;133;533;10
EDGE;80;534;5
EDGE;759;390;6
EDGE;542;99999;10
EDGE;800;707;2
EDGE;591;975;9
EDGE;220;389;10
EDGE;873;783;2
EDGE;24;546;4
EDGE;152;981;2
EDGE;192;60;4
EDGE;436;766;9
EDGE;douze;treize;2
EDGE;632;776;10
EDGE;720;821;8
EDGE;655;343;7
EDGE;178;265;3
EDGE;331;572;7
EDGE;douze;treize;2
EDGE;832;779;7
EDGE;21;494;5
EDGE;434;810;3
EDGE;907;50;3
EDGE;douze;treize;7
EDGE;255;966;4
EDGE;619;361;2.5
EDGE;550;382;2.5
EDGE;992;115;6
EDGE;253;486;9
EDGE;80;187;2.5
EDGE|441|145|1
EDGE;204;415;8
EDGE;204;87;8
EDGE;123B;15;8
EDGE;23;132;4
EDGE;257;860;
EDGE;205;705;5
EDGE;77;345;7
EDGE;282;834;1
EDGE;120;534;10
EDGE;526;11;1
EDGE;225;794B;6
EDGE;577;23;9
EDGE;181;910;0
EDGE;102;631;6
EDGE;434;289;1
EDGE;152;377;5
EDGE;48;696;7
EDGE;860;618;0
EDGE;651;829;0
EDGE;982;381;3
EDGE;939;413;4
LINK;748;920;5
EDGE;835;293;3
EDGE;278;647;1
EDGE;583;400;10;Ligne14
EDGE;119;87;5;Ligne14
EDGE;127;723;
EDGE;235;790;2
EDGE;985;960;8
EDGE;970;187;10
EDGE;230;913;2.5
EDGE;779;999;7
EDGE;338;539;9
EDGE;458;427;10
EDGE;638;290;1
EDGE;739;267;2
EDGE;845;817;3
EDGE;85;646;2.5
LINK;399;703;9
EDGE;88;216;8
EDGE;387;926;8
EDGE;708;736;4
EDGE;215;692;0
EDGE;188;38;2.5
EDGE;249;698;3
EDGE;722;713B;7
EDGE;148;505;10;Ligne14
EDGE;701;841;7
EDGE;610;151;3
EDGE;752;768;1
EDGE;56;486;2
EDGE;482;426;9
EDGE;411;664;9;Ligne14
EDGE;39;255;5
EDGE;505;968;2
EDGE;46;78;5
EDGE;911;654;6
EDGE;901;711;6
EDGE;954;188;9
EDGE|373|141|6
EDGE;724;491;8
EDGE;199;549;2.5
EDGE;760;432;8
EDGE;783;563;10
EDGE;626;242;2
EDGE;245;159;1
EDGE;361;311;3
EDGE;79;827;2
EDGE;501;809;6
EDGE;450;433;1
EDGE;498;646;9
EDGE;341;191;2
EDGE;533;618;7
EDGE;douze;treize;8
EDGE;754;972;5
EDGE;999;823;2
EDGE;171;797;6
EDGE;585;94;6;Ligne14
EDGE;douze;treize;10
EDGE;958;599;6
EDGE;779;955B;3
EDGE;416;957;2
EDGE;885;181;8
EDGE;623;151;6
EDGE;213;246;8
EDGE;813;100B;10;Ligne14
EDGE;847;200;6
EDGE;489;53;9
EDGE;195;170;5
EDGE;923;8;4
EDGE;583;99999;10
EDGE;22;947;5;Ligne14
EDGE;douze;treize;7
EDGE;607;758;7
EDGE;511;358;6
EDGE;843B;24;2
EDGE;257;99999;10
EDGE;235;778;4
EDGE;448;483;6
EDGE;208;592;3
EDGE;211;328;10
EDGE;767;984;10
EDGE;822;784;5
EDGE;807;99999;10
EDGE;502B;890;2
EDGE;997;460;7
EDGE;781;990;7
EDGE;941;10;3
LINK;793;300;4
EDGE;306;650;4
EDGE;707;928;5
EDGE;177;544;4
EDGE;764B;84;6
EDGE;341;503;6
EDGE|134|365|9
EDGE;196;742;9
EDGE;83;533;9
EDGE;46;714;2
EDGE;632;385;3
EDGE;954;108;7
EDGE;638;919;4
EDGE;474;310;3
EDGE;416;971;6
EDGE;427;523;8
EDGE;568;758;9
EDGE;261;785;6
EDGE;322;99999;10
EDGE;398;722;5
EDGE;568;116;10
EDGE;291;528;4
EDGE;197;287;5
EDGE;636;335;9
EDGE;douze;treize;7
EDGE;129;409;7
EDGE;178;174;6
EDGE;590;915;4
EDGE;33;91;3
EDGE;618;317;4
EDGE;241;351;2.5
EDGE;douze;treize;10
EDGE;371;401;2
EDGE|314|590|5
EDGE;716;247;8
EDGE;530;812;
EDGE;748;444;5
EDGE;694;993;2
EDGE;991;695;10
EDGE;55;594;4
EDGE|783|804|7
EDGE;470;527;3
EDGE;211;600;9
EDGE;248;114;10
EDGE;322;430;1
EDGE;403;930;6
EDGE;988;400;10
EDGE;786;360;7
EDGE;502B;207;2.5
EDGE;823;40;6
EDGE;461;125;2.5
EDGE;287;186;7
EDGE;453;401;3
EDGE;917;727;3
EDGE;732;262;8
EDGE;419;852;8
EDGE;230;795;5
EDGE;299;533;1
EDGE;428;653;3
EDGE;192;332;2
LINK;817;543;8
EDGE;289;479;1;Ligne14
EDGE;175;891;10
EDGE;159;465;2
EDGE;224;285;2
EDGE;533;447;3
EDGE;728;77;1min
EDGE;562;155;8
EDGE;145;283;8
EDGE;836;83;1
EDGE;721;165;1
EDGE;946;292;9
EDGE;489;685;2;Ligne14
EDGE;75B;530;8
EDGE;793;99999;10
EDGE;204;691;9
EDGE;472;762;5
EDGE;894;857;4
EDGE;708;995;9
EDGE;762;664;7
EDGE;299;805;6
LINK;532;500B;2
EDGE;790;129;7
EDGE;772;203;8
EDGE;147;337;10
EDGE;570;289;6
EDGE;275;583;3
EDGE;962;885;9
EDGE;111;486;4
EDGE;741;328;9
EDGE;385;763;2
EDGE;991;726;1
EDGE;107;447;8
EDGE;823;81;4
LINK;576;429;10
EDGE;824;939;3
EDGE;620;203;3
EDGE;805;611;3
EDGE;27;688;7
EDGE;35;388;9
EDGE;976;849;1
EDGE;394;653;2
EDGE;235;962;4
EDGE;489;411;8
EDGE;322;738;2
EDGE;760;256;5
EDGE;890;43;3
EDGE;douze;treize;6
EDGE;548;380;4
EDGE;609;284;6;Ligne14
EDGE;14;416;2
EDGE;210;136;8
EDGE;douze;treize;8
EDGE;32;270;0
EDGE;278;310;6
LINK;610;506;6
EDGE;188;562;6
LINK;276B;458;7
EDGE;436;613;2
EDGE;763;126;8
EDGE;916;143;10
EDGE|746|739|6
EDGE;536;234;8
EDGE;73;797;9
EDGE;douze;treize;9
EDGE;121;503;0
EDGE;117;747;6
EDGE;241;149;10
EDGE;649;386;5
EDGE;390;663;1
EDGE;850;423;3
EDGE;414;939;5
EDGE;249;558;0
EDGE;427;957;1
EDGE;0;327;2
EDGE;977;479;6
EDGE;419;320;9
EDGE;5;824;6
EDGE;573;718;1
EDGE|915|863|3
EDGE;868;355;7
EDGE;889;358;1
EDGE;606;272;1
EDGE;902;775;8
EDGE;957;846;8
EDGE;941;992;10
EDGE;787;519;10
EDGE;866;495;3
EDGE;douze;treize;4
EDGE;248;243;5
EDGE;500B;340;6
EDGE;773;627;4
EDGE;370;452;8
EDGE;104;820;9
EDGE;953;472;1
EDGE;282;404B;8
EDGE;105;354;10
EDGE;571;54;10
EDGE;32;731;9
EDGE;97;712B;7
EDGE;841;174;7
EDGE;136;209;2
EDGE;502B;870;4
EDGE;533;961;2.5
EDGE;359;409;10
EDGE|810|269|1
EDGE;909;699;0
EDGE;535;579;2
EDGE;886;237;8
EDGE;68;953;8
EDGE;220;808;9
EDGE;312;973;5
EDGE;305;377;10
EDGE;520;537;2
EDGE;619;114;8
EDGE;727;230;9
EDGE;475;357;3
EDGE;752;814;10
EDGE;558;198;7
EDGE;119;802;10
EDGE;712B;524;7
EDGE;598;136;4
EDGE;douze;treize;1
EDGE;741;379;8
EDGE;258;198;-5
EDGE;500B;695;10
EDGE;245;808;6
EDGE;487;207;6
EDGE;205;983B;9
EDGE;557;970;1
EDGE|510|132|7
EDGE;747;230;4
EDGE;822;249;3
EDGE;746;711;1
EDGE;231;589;10
EDGE;315;555;3
EDGE;996;687;4
EDGE;869;980;4
EDGE;26B;432;10
EDGE;738;349B;3
EDGE;483;176;5
EDGE;675;759;8
EDGE;930;803;10
EDGE;264;82;4
EDGE;890;594;3
EDGE;448;671B;9
EDGE;355;745;7
EDGE;298;29;4
EDGE;280;808;2
EDGE;937;253;3
EDGE;389;596;3
EDGE;673;375;10
EDGE;899;697;7
EDGE;839;561;9
EDGE;931;167;9
EDGE;61;326;7
EDGE;756;11;1
EDGE;746;322;3
EDGE;962;128;0
EDGE;494;175;8
EDGE;683;41;3
EDGE;39;275;7
EDGE;764B;500B;1
LINK;736;801;6
EDGE;943;631;7
EDGE;859;221;5
EDGE;407;623;3
EDGE;616;284;9
EDGE;22;520;4
EDGE;672;563;4
EDGE;676;88;1
EDGE;980;324;8
EDGE;293;857;3
EDGE;281;400;6
EDGE;404B;440;6
EDGE;665;239;2.5
EDGE;657;304;4
EDGE;76;948;9
EDGE;730;810;2
EDGE;179;515;10
EDGE;640;920;10
EDGE;114;402;-5
EDGE;890;972;0
EDGE;212;103;3
EDGE;667;877;8
EDGE;161;667;2
EDGE;450;637;1
EDGE;283;471;10
EDGE;767;767;1
EDGE;446;619;3
EDGE;787;267;-5
EDGE;104;378;1
EDGE;539;281;9
EDGE;731;736;4
EDGE;204;78;2
EDGE;579;563;9
EDGE;623;437;1
EDGE;781;178;7
EDGE;414;121;3
EDGE|822|465|1
EDGE;117;625;-5
EDGE;482;349B;5
EDGE;953;758;8
EDGE;122;780;1
EDGE;621;791;9
EDGE;166;408;5
EDGE;236;482;2
EDGE;676;961;1
EDGE;770;546;2.5
EDGE;180;182;8
EDGE;920;876;9
EDGE;864;462;3
EDGE;199;812;4
EDGE|354|963|1
EDGE;980;861;10
EDGE;235;321;7
EDGE;703;745;6
EDGE;475;526;8;Ligne14
EDGE;31;452;2.5
EDGE;140;398;3
EDGE;682;178;9
EDGE;798;565;10
EDGE;418B;745;2
EDGE;242;463;4
EDGE;769;693;6
EDGE;312;587;6
EDGE;232;74B;8
EDGE;542;519;5
EDGE;24;962;3
EDGE;181;103;3
EDGE;599;709;1
EDGE;549;548;9
EDGE;57B;419;8
EDGE;459;537;10
EDGE;653;379;5
EDGE;507;601;9
EDGE;982;277;7
EDGE;601;538;6
EDGE;216;760;0
EDGE;douze;treize;2
EDGE;504;797;6min
EDGE;794B;863;-5
EDGE;746;369;3
EDGE;705;590;4
EDGE;236;636;5
EDGE;686;133;1
EDGE;239;459;10
EDGE;607;802;2
EDGE;935;880;4
EDGE;200;26B;9
EDGE;680;83;6
EDGE;596;269;4
EDGE;722;324;6
EDGE;687;102;8
EDGE;234;481B;3
EDGE;918;811;10
EDGE;douze;treize;3
EDGE;617;953;5;Ligne14
EDGE;774;304;1min
EDGE;666;44;5
LINK;949;997;6
EDGE;973;173;8
EDGE;97;909;7
EDGE;593;779;6
EDGE;813;967;-5
EDGE;378;498;8
EDGE;979;536;5
EDGE;34;907;2
EDGE;870;544;10
EDGE;104;657;6min
EDGE;321;100B;4
EDGE;700;664;1
EDGE;655;665;6
EDGE;799;690;1
EDGE;98;436;3
EDGE;106;291;7
EDGE;171;855;2
EDGE;395;996;1
EDGE;601;608;7
EDGE;728;17;9
EDGE|819|192|3
EDGE|293|45|1
EDGE;186;651;3
EDGE;453;416;0
EDGE;773;172;9
EDGE;266;368;7
EDGE;douze;treize;8
EDGE;581;836;
EDGE;451;680;10
EDGE;795;747;7
EDGE;499;437;2
EDGE;684;476B;4
EDGE;517;779;5
EDGE;298;298;1
EDGE;695;286;1
EDGE;118;574;-5
EDGE;395;596;4
EDGE;670;776;6
EDGE;117;121;4
EDGE;553;125;10
EDGE;105;157;8
EDGE;192;439;6
EDGE;567;843B;1
EDGE;641;409;4
EDGE;627;852;3
EDGE;527;110;8
EDGE;792;485;7
EDGE;758;534;1
EDGE;147;111;6
EDGE;653;796;10
EDGE;656;347;2
EDGE;314;563;8
EDGE;950;409;1
EDGE;484;188;0
EDGE;415;670;1
EDGE;663;110;2
EDGE;440;595;6
EDGE;544;894;7
EDGE;42;472;4
EDGE;632;563;10
EDGE;753;805;10
EDGE;douze;treize;6
EDGE;340;335;3
EDGE;douze;treize;1
EDGE;681;99999;10
EDGE;781;135;5
EDGE;64;502B;7
EDGE;22;769;8
EDGE;449;28;4
EDGE;939;472;8
EDGE;44;341;6
EDGE;901;57B;2
EDGE;467;234;7
LINK;249;411;10
EDGE;139;692;8
EDGE;464;259;10
EDGE;769;970;10
EDGE;704;252;9
EDGE;70;736;9
EDGE;0;177;3
EDGE;46;751;7
EDGE;846;485;7
EDGE;914;860;7
EDGE;595;294;9
EDGE;308;561;3
EDGE;935;460;8
EDGE;douze;treize;4
EDGE;949;988;2
EDGE;249;249;1
EDGE;270;468;9
EDGE;459;885;2
EDGE;928;528;2
EDGE;822;836;2
EDGE;289;949;0
LINK;631;230;8
EDGE;695;821;8
EDGE;93;30;10
EDGE;366;991;7
EDGE;982;501;
EDGE;638;783;7
EDGE;470;927;6
EDGE;694;548;10
EDGE;64;19;3
EDGE|831|28|4
EDGE;247;306;9
EDGE;711;483;10
EDGE;810;633;9
EDGE;221;709;3
EDGE;104;806;3
EDGE;755;118;10;Ligne14
EDGE;555;224;6
EDGE;402;338;5
EDGE;598;17;9
EDGE|97|868|4
EDGE;532;927;10
EDGE;617;460;10
EDGE;667;685;6
EDGE;46;753;2
EDGE;829;363;9
EDGE;449;462;9
EDGE;910;338;2.5
EDGE;317;498;3
EDGE;142;675;4
EDGE;389;274;10
EDGE;489;921;2.5
EDGE;832;930;10
EDGE;106;923;
EDGE;521;334;7
EDGE;186;186;1
EDGE;37B;131;6
EDGE;97;689;3
EDGE;50;553;-5
EDGE;168;479;2
EDGE;483;461;9
EDGE;douze;treize;7
EDGE;379;545;0
EDGE;629;656;3
EDGE;842;518;7
EDGE;366;242;8
LINK;598;386;4
EDGE;260;82;4
EDGE;109;727;7
EDGE;647;517;4
EDGE;326;184;9
EDGE;258;760;10
EDGE;589;476B;5
EDGE;230;221;2
EDGE;869;457;7
EDGE;168;298;4
EDGE;19;833;8
EDGE;101;46;9
EDGE;212;836;10
EDGE;148;319;1
EDGE;929;467;10
EDGE;218;640;10
EDGE;780;120;2
EDGE;808;325;2
EDGE;675;475;2
EDGE;420;41;5
EDGE;21;937;10
EDGE;80;405;5
EDGE;392;646;7
EDGE;360;26B;10
EDGE;252;906;3
EDGE;466;1;9
EDGE;725B;280;4
EDGE;290;329;6;Ligne14
EDGE;277;442;3
EDGE;403;562;4
EDGE;430;659;8min
EDGE;839;303;-5
EDGE;500B;508;5
EDGE;73;945;4
EDGE;523;509;6
EDGE;610;460;5
EDGE;108;641;6
EDGE;212;87;5
EDGE;592;89;10
EDGE;125;316;8
EDGE;610;522;3
EDGE;597;201;8
EDGE;679;290;6
EDGE;84;167;3;Ligne14
EDGE;706;994;6
EDGE;350;845;7
EDGE;104;271;9
EDGE;627;222;9
EDGE;821;397;1
EDGE;361;329;1
EDGE;222;61;3
EDGE;douze;treize;7
EDGE;713B;148;0
EDGE;605;778;5
EDGE;374;249;7
EDGE;263;193;5
EDGE;245;610;2.5
EDGE;906;705;10
EDGE;6;706;1
EDGE;722;722;1
EDGE;577;303;5
EDGE;678;595;7
EDGE;915;80;4
EDGE;908;648B;3
EDGE;922;55;4
EDGE;672;212;7
EDGE;708;91;1
EDGE;773;719;8
EDGE;929;938B;10
EDGE;989;174;4
EDGE;186;141;10
EDGE;589;92;-5
EDGE;992;284;3
EDGE;722;167;0
EDGE;583;300;3
EDGE;douze;treize;3
LINK;454;78;4
EDGE;589;922;10
EDGE;505;950;7
EDGE;763;375;9
EDGE;50;408;10
EDGE;185;716;7
EDGE;9;648B;3
EDGE;27;946;4
EDGE;821;887;2.5
EDGE;699;52;9
EDGE;509;662;6
EDGE;625;210;3
EDGE;203;421;2
EDGE;32;970;7
EDGE;481B;636;3
EDGE;150;295;7
EDGE;456;667;10
EDGE;574;805;5
EDGE;86;898;2;Ligne14
EDGE;429;304;1
EDGE|193|751|7
EDGE;585;378;6
EDGE;607;905;6
EDGE;55;429;0
EDGE;421;105;0
EDGE;467;282;4
EDGE;90;499;6
EDGE;48;918;2
EDGE;969;560;2
EDGE;960;686;6
EDGE;601;782;6;Ligne14
EDGE;980;797;1
EDGE;446;90;4
EDGE;798;264;8
EDGE;127;468;7
EDGE;603;357;8
EDGE;312;148;3;Ligne14
EDGE;319;491;9
EDGE;douze;treize;1
EDGE;221;321;6
EDGE;987;869;3
EDGE;190;904;2
EDGE;267;871;1
EDGE;861;624;3
EDGE;840;582;5
EDGE;594;681;7
EDGE;723;110;6
EDGE;472;833;7
EDGE;665;42;8
EDGE;841;267;6
EDGE;236;885;8
EDGE;289;984;7
EDGE;46;825;1
EDGE;493;599;4
EDGE;262;314;1
EDGE;594;628;3
EDGE;614;632;2
EDGE;915;794B;10
EDGE;557;160;1
EDGE;530;545;2
EDGE;317;748;3
EDGE;789;929;7
EDGE;454;508;6
EDGE;280;172;
EDGE;587;29;3
EDGE;820;435;8
EDGE;241;143;2
EDGE;110;479;2
EDGE;557;780;7
EDGE;339;556;1
EDGE;323;918;5
EDGE;452;489;3;Ligne14
EDGE;918;452;3
EDGE;171;724;10
EDGE;553;170;6
EDGE;285;798;5
EDGE;906;69;4
EDGE;318;851;9
EDGE;558;755;2
EDGE;839;596;6
EDGE;douze;treize;4
EDGE;douze;treize;4
EDGE;154;123B;5
EDGE;177;508;6
EDGE;137;549;7
EDGE;913;482;9
EDGE;196;388;7
EDGE;466;441;10
EDGE;351;782;1
EDGE;381;523;0
EDGE;669;770;7;Ligne14
EDGE;318;586;9
EDGE;923;75B;
EDGE;198;765;3
EDGE;30;754;8
EDGE;512;61;1
EDGE;64;385;10
EDGE;518;244;5
EDGE;941;156;4
EDGE;531;591;3
LINK;331;201;3
EDGE;176;473;8
EDGE;526;299;9
EDGE;663;159;9min
EDGE;793;371;6
EDGE;994;689;9
EDGE;511;813;7
EDGE;161;457;7
EDGE;589;809;1
EDGE;241;763;3
EDGE;725B;876;2
EDGE;272;0;1
EDGE;692;520;5
EDGE;833;183;2
EDGE;37B;754;9
EDGE;314;643;4
EDGE;168;478;10;Ligne14
EDGE;991;566;3
EDGE;129;284;-5
EDGE;839;388;4
EDGE;869;639;9
EDGE;633;686;3
EDGE;douze;treize;5
EDGE;532;758;9
EDGE;621;510;2
EDGE;264;35;5
EDGE;93;216;10
EDGE;497;684;3
EDGE;354;207;5
EDGE;179;138;7
EDGE|935|996|5
EDGE;626;115;7
EDGE;191;951;1
EDGE;506;676;5
EDGE;858;2;8
EDGE;625;134;4;Ligne14
EDGE;203;53;9
EDGE;855;506;4
EDGE;413;352;10
EDGE;814;984;8
EDGE;784;604;2
EDGE;111;825;4
EDGE;8;390;4
EDGE;673;316;5
EDGE;951;21;2
EDGE;999;795;1;Ligne14
EDGE;258;258;1
EDGE;783;980;8
EDGE;898;120;3
EDGE;107;348;7
EDGE;557;461;5
EDGE;500B;417;1
EDGE;964;411;10min
EDGE;503;894;9
EDGE;5;576;10
EDGE;428;971;10
EDGE;256;419;3;Ligne14
EDGE;568;679;10
EDGE;247;995;9
EDGE;640;37B;1
EDGE;774;186;2
EDGE;327;653;2
EDGE;3;401;2
EDGE;507;812;6
EDGE;693;367;5
EDGE;953;106;10
EDGE;394;684;0
EDGE;133;327;7
EDGE;508;482;3
EDGE;978;538;7
EDGE;176;952;2
EDGE;994;705;7
EDGE;479;302;5
EDGE;272;556;10
EDGE;637;559;4
EDGE|220|182|10
EDGE;822;953;9
EDGE;901;297;3
EDGE;840;401;9
EDGE;522;892;3
EDGE;780;905;6
EDGE;119;33;3
EDGE;douze;treize;9
EDGE;327;498;7;Ligne14
EDGE;33;269;7
EDGE;441;829;4
EDGE;861;342;4
EDGE;790;84;6
EDGE;765;564;4
EDGE;douze;treize;4
EDGE;861;541;10
EDGE;520;54;10
EDGE;871;434;8
EDGE;723;499;9
EDGE;735;56;9
EDGE;522;392;3
EDGE;571;929;1
EDGE;908;181;3
EDGE;398;850;2
EDGE;814;920;9
EDGE;925;693;2.5
EDGE;749;364;5
EDGE;720;751;5
EDGE;389;297;1
EDGE;708;439;9
EDGE;869;107;7
EDGE;469;636;1
EDGE;776;122;10
EDGE;980;546;5
EDGE;647;517;-5
EDGE;677;323;2.5
EDGE;153;692;8
EDGE;732;586;4
EDGE;581;915;9
EDGE;douze;treize;8
EDGE;423;550;2.5
EDGE;85;690;10
EDGE;212;623;5
EDGE;958;889;3
EDGE;436;29;6
EDGE;665;427;9
EDGE;53;621;10
EDGE;362;808;1
EDGE;790;594;6
EDGE;196;829;7
EDGE;866;181;9
EDGE;437;887;9
EDGE;863;665;1
EDGE;114;849;1
EDGE;193;24;1
EDGE;83;99;4
EDGE;67;52;4
EDGE;157;329;8
EDGE;966;429;3min
EDGE;douze;treize;6
EDGE;319;957;1
EDGE;920;502B;0
EDGE;869;970;6
EDGE;657;130;10
EDGE;798;843B;1
EDGE;563;176;1
EDGE;259;237;8
EDGE;981;981;1
LINK;783;994;8
EDGE;898;869;3
EDGE;867;913;3
EDGE;35;793;3
EDGE;712B;304;9
EDGE;338;818;7
EDGE;93;561;9
EDGE;549;641;4
EDGE;douze;treize;4
EDGE;666;190;6
EDGE;638;793;4
EDGE;347;967;2
EDGE;747;703;3
EDGE;481B;194;7
EDGE;970;729;9
EDGE;172;968;5
EDGE;345;33;10
EDGE;357;491;2
EDGE;92;179;8
EDGE;80;783;7
EDGE;724;770;7
EDGE;408;135;6
EDGE;13;42;8
EDGE;336;706;4
EDGE;26B;546;5
EDGE;282;270;5
EDGE;880;94;6
EDGE;926;57B;3;Ligne14
EDGE;254;920;10
EDGE;673;770;4;Ligne14
EDGE;252;259;4;Ligne14
EDGE;936;88;2
EDGE;391;271;1
EDGE;2;188;10
EDGE;920;935;4
EDGE;355;252;10
EDGE;174;491;1
EDGE;814;345;9
EDGE;46;969;0
EDGE;920;403;3
EDGE;489;990;1
EDGE;794B;977;7
EDGE;443;198;9
EDGE;257;15;10
EDGE;892;534;1
EDGE;421;731;10
EDGE;578;643;4
EDGE;724;55;4;Ligne14
EDGE;273;203;4
EDGE;946;426;9
EDGE;139;990;9
EDGE;835;509;3
EDGE;300;584;0
EDGE;406;234;10
EDGE;681;849;4
EDGE;424;182;7
EDGE;824;227;4
EDGE;696;167;3
EDGE;734;344;0
EDGE;143;927;4
EDGE;199;627;6;Ligne14
EDGE;802;966;8
EDGE;333;908;10
EDGE;834;161;10;Ligne14
EDGE;841;389;10
EDGE;70;721;4
EDGE;459;175;4
EDGE;416;58;3
EDGE;55;263;6
EDGE;97;419;0
EDGE;850;839;2
EDGE;415;619;10
EDGE;douze;treize;5
EDGE;964;388;9
EDGE;463;443;5
EDGE;567;452;4
